type,subnet,specifics,source,Destinations,Environments,Sources,Status
PolicyType.Waypoint,200.1.52.0/24,bratislava,zagreb,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,bratislava,ljubjana,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,peerstrasbourg_15,peerstrasbourg_15,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peerstrasbourg_15,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,praha,praha,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},praha,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,praha,bratislava,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},bratislava,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,praha,budapest,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},budapest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,praha,sofia,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,praha,zagreb,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,praha,ljubjana,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,peerbrussels_6,peerbrussels_6,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peerbrussels_6,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,peerbrussels_5,peerbrussels_5,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peerbrussels_5,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,peerbrussels_4,peerbrussels_4,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peerbrussels_4,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,london,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},london,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,paris,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},paris,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,brussels,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},brussels,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,amsterdam,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},amsterdam,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,lisbon,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,frankfurt,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},frankfurt,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,peeramsterdam_0,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peeramsterdam_0,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,rotterdam,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,praha,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},praha,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,warsaw,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},warsaw,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,peerfrankfurt_7,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peerfrankfurt_7,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,strasbourg,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},strasbourg,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,zurich,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,stockholm,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,vienna,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},vienna,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,vaduz,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,roma,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,peerstrasbourg_15,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peerstrasbourg_15,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,kiev,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},kiev,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,bucharest,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},bucharest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,peerkiev_11,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peerkiev_11,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,istanbul,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,peeristanbul_10,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peeristanbul_10,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,athens,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,bratislava,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},bratislava,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,budapest,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},budapest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,sofia,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,zagreb,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,ljubjana,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,luxembourg,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},luxembourg,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,peerbrussels_5,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peerbrussels_5,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,peerbrussels_6,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peerbrussels_6,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,peerbrussels_4,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peerbrussels_4,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,geneva,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,lyon,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},lyon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,madrid,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},madrid,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,barcelona,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,peerbarcelona_1,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peerbarcelona_1,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,marseille,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},marseille,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,peermarseille_13,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peermarseille_13,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,peermarseille_12,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peermarseille_12,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,milan,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},milan,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,peermilan_14,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peermilan_14,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,peergeneva_9,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peergeneva_9,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,peergeneva_8,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peergeneva_8,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,basel,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,peerbasel_3,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peerbasel_3,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,dublin,peerbasel_2,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peerbasel_2,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,peerkiev_11,peerkiev_11,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peerkiev_11,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,peerbasel_3,peerbasel_3,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peerbasel_3,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,geneva,geneva,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,geneva,peergeneva_9,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peergeneva_9,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,geneva,peergeneva_8,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peergeneva_8,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,geneva,basel,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,geneva,peerbasel_3,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peerbasel_3,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,geneva,peerbasel_2,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peerbasel_2,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,bucharest,bucharest,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},bucharest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,bucharest,istanbul,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,bucharest,peeristanbul_10,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peeristanbul_10,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,bucharest,athens,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,peergeneva_9,peergeneva_9,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peergeneva_9,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,rotterdam,rotterdam,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,peerbarcelona_1,peerbarcelona_1,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peerbarcelona_1,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,zagreb,zagreb,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,zagreb,ljubjana,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,sofia,sofia,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,peermilan_14,peermilan_14,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peermilan_14,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,peermarseille_12,peermarseille_12,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peermarseille_12,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,vaduz,vaduz,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,barcelona,barcelona,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,barcelona,peerbarcelona_1,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peerbarcelona_1,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,luxembourg,luxembourg,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},luxembourg,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,amsterdam,amsterdam,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},amsterdam,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,amsterdam,frankfurt,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},frankfurt,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,amsterdam,peeramsterdam_0,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peeramsterdam_0,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,amsterdam,rotterdam,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,amsterdam,praha,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},praha,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,amsterdam,warsaw,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},warsaw,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,amsterdam,peerfrankfurt_7,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peerfrankfurt_7,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,amsterdam,strasbourg,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},strasbourg,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,amsterdam,zurich,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,amsterdam,stockholm,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,amsterdam,vienna,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},vienna,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,amsterdam,vaduz,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,amsterdam,roma,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,amsterdam,peerstrasbourg_15,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peerstrasbourg_15,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,amsterdam,kiev,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},kiev,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,amsterdam,bucharest,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},bucharest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,amsterdam,peerkiev_11,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peerkiev_11,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,amsterdam,istanbul,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,amsterdam,peeristanbul_10,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peeristanbul_10,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,amsterdam,athens,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,amsterdam,bratislava,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},bratislava,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,amsterdam,budapest,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},budapest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,amsterdam,sofia,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,amsterdam,zagreb,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,amsterdam,ljubjana,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,istanbul,istanbul,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,istanbul,peeristanbul_10,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peeristanbul_10,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,istanbul,athens,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,athens,athens,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,peeramsterdam_0,peeramsterdam_0,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peeramsterdam_0,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.52.0/24,peerfrankfurt_7,peerfrankfurt_7,{dublin:GigabitEthernet0/0 (200.1.52.0/24)},{9},peerfrankfurt_7,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,vienna,vienna,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},vienna,PolicyStatus.HOLDS
PolicyType.Waypoint,200.1.51.0/24,vienna,milan,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},milan,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,vienna,peermilan_14,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},peermilan_14,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,ljubjana,ljubjana,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,peermarseille_13,peermarseille_13,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},peermarseille_13,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,strasbourg,strasbourg,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},strasbourg,PolicyStatus.HOLDS
PolicyType.Waypoint,200.1.51.0/24,strasbourg,peerstrasbourg_15,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},peerstrasbourg_15,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,strasbourg,basel,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,strasbourg,peerbasel_3,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},peerbasel_3,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,strasbourg,peerbasel_2,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},peerbasel_2,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,strasbourg,geneva,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,strasbourg,peergeneva_9,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},peergeneva_9,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,strasbourg,peergeneva_8,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},peergeneva_8,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,stockholm,stockholm,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,lyon,lyon,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},lyon,PolicyStatus.HOLDS
PolicyType.Waypoint,200.1.51.0/24,lyon,marseille,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},marseille,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,lyon,peermarseille_13,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},peermarseille_13,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,lyon,peermarseille_12,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},peermarseille_12,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,milan,milan,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},milan,PolicyStatus.HOLDS
PolicyType.Waypoint,200.1.51.0/24,milan,peermilan_14,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},peermilan_14,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,roma,roma,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},roma,PolicyStatus.HOLDS
PolicyType.Waypoint,200.1.51.0/24,london,london,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},london,PolicyStatus.HOLDS
PolicyType.Waypoint,200.1.51.0/24,london,dublin,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,london,lisbon,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,warsaw,warsaw,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},warsaw,PolicyStatus.HOLDS
PolicyType.Waypoint,200.1.51.0/24,warsaw,kiev,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},kiev,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,warsaw,bucharest,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},bucharest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,warsaw,peerkiev_11,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},peerkiev_11,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,warsaw,istanbul,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,warsaw,peeristanbul_10,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},peeristanbul_10,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,warsaw,athens,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,lisbon,lisbon,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,frankfurt,frankfurt,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},frankfurt,PolicyStatus.HOLDS
PolicyType.Waypoint,200.1.51.0/24,frankfurt,praha,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},praha,PolicyStatus.HOLDS
PolicyType.Waypoint,200.1.51.0/24,frankfurt,warsaw,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},warsaw,PolicyStatus.HOLDS
PolicyType.Waypoint,200.1.51.0/24,frankfurt,peerfrankfurt_7,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},peerfrankfurt_7,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,frankfurt,zurich,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,frankfurt,stockholm,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,frankfurt,vienna,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},vienna,PolicyStatus.HOLDS
PolicyType.Waypoint,200.1.51.0/24,frankfurt,milan,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},milan,PolicyStatus.HOLDS
PolicyType.Waypoint,200.1.51.0/24,frankfurt,peermilan_14,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},peermilan_14,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,frankfurt,vaduz,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,200.1.51.0/24,frankfurt,roma,{luxembourg:GigabitEthernet0/0 (200.1.51.0/24)},{9},roma,PolicyStatus.HOLDS
